GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYawYaw,0.00356636,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYY,0.00384916,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovXX,0.039452,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanYaw,-0.163995,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanY,5.12461e-05,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanX,-0.00122247,49.2
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Angular,0.000811559,50.2
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Linear,0.0011016,50.2
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYawYaw,0.00224354,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYY,0.00983973,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovXX,0.0517359,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanYaw,-0.247173,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanY,6.54952e-05,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanX,-0.000863389,49.3
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Angular,0.000514284,50.3
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Linear,0.000359365,50.3
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYawYaw,0.0023757,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovYY,6.76509e-05,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,CovXX,0.0222605,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanYaw,-0.345131,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanY,-0.000140297,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Quality,AMCLPose,MeanX,0.000844527,49.4
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Angular,0.00137167,50.4
5668db15cfddf2523ee363eb5e7099c9,Localization Stability,TF,Jump Linear,0.00172027,50.4
