GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYawYaw,0.00158744,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYY,0.00106932,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovXX,0.00398645,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanYaw,2.95579,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanY,-2.36342,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanX,-7.36018,382.4
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Angular,0.000587691,383.4
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Linear,0.012891,383.4
65b2cf66262867bc934d3c82855c42ed,Input Validity,Lidar,Lidar Rate,10,382.54
65b2cf66262867bc934d3c82855c42ed,Input Validity,Odometry,Odometry Rate,50,382.54
65b2cf66262867bc934d3c82855c42ed,Input Validity,TF,TF Rate,10,382.54
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYawYaw,0.00145892,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYY,0.00105058,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovXX,0.00361512,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanYaw,2.87848,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanY,-2.36421,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanX,-7.35883,382.5
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Angular,-0.00042032,383.5
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Linear,0.0112771,383.5
65b2cf66262867bc934d3c82855c42ed,Input Validity,Lidar,Lidar Rate,10,382.64
65b2cf66262867bc934d3c82855c42ed,Input Validity,Odometry,Odometry Rate,50,382.64
65b2cf66262867bc934d3c82855c42ed,Input Validity,TF,TF Rate,10,382.64
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYawYaw,0.00150875,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovYY,0.000943325,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,CovXX,0.00348517,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanYaw,2.785,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanY,-2.3649,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Quality,AMCLPose,MeanX,-7.35836,382.6
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Angular,0.000395346,383.6
65b2cf66262867bc934d3c82855c42ed,Localization Stability,TF,Jump Linear,0.00841615,383.6
65b2cf66262867bc934d3c82855c42ed,Input Validity,Lidar,Lidar Rate,10,382.74
65b2cf66262867bc934d3c82855c42ed,Input Validity,Odometry,Odometry Rate,50,382.74
65b2cf66262867bc934d3c82855c42ed,Input Validity,TF,TF Rate,10,382.74
