GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYawYaw,0.0036211,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYY,0.0196296,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovXX,0.0513884,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanYaw,-0.102489,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanY,6.61625e-06,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanX,-6.67616e-05,50.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Angular,0.000735979,51.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Linear,2.41733e-05,51.1
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYawYaw,0.00386928,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYY,0.0155215,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovXX,0.109659,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanYaw,-0.169923,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanY,-4.21885e-05,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanX,0.00031731,50.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Angular,0.000830482,51.2
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Linear,0.00038716,51.2
6d62a4a5d942b6637312d78b1ee4823c,Input Validity,Lidar,Lidar Rate,10,50.44
6d62a4a5d942b6637312d78b1ee4823c,Input Validity,Odometry,Odometry Rate,50,50.44
6d62a4a5d942b6637312d78b1ee4823c,Input Validity,TF,TF Rate,10,50.44
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYawYaw,0.000552029,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYY,1.37404e-05,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovXX,0.000866285,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanYaw,-0.253923,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanY,-0.000116399,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,MeanX,0.000924857,50.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Angular,0.00124761,51.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Stability,TF,Jump Linear,0.000612063,51.3
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYawYaw,0.00610125,50.4
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovYY,0.0211013,50.4
6d62a4a5d942b6637312d78b1ee4823c,Localization Quality,AMCLPose,CovXX,0.129403,50.4
