GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovYawYaw,0.00431475,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovYY,0.0225554,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovXX,0.0300926,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanYaw,-0.122277,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanY,3.1215e-05,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanX,-0.00111498,50.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Stability,TF,Jump Angular,0.000201508,51.3
e9bf812960ae52cbf7cebf1083a55dad,Localization Stability,TF,Jump Linear,0.000514656,51.3
e9bf812960ae52cbf7cebf1083a55dad,Input Validity,Lidar,Lidar Rate,10,50.58
e9bf812960ae52cbf7cebf1083a55dad,Input Validity,Odometry,Odometry Rate,50,50.58
e9bf812960ae52cbf7cebf1083a55dad,Input Validity,TF,TF Rate,10,50.58
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovYawYaw,0.00393535,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovYY,0.0125865,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,CovXX,0.0829303,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanYaw,-0.195689,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanY,5.2863e-06,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Quality,AMCLPose,MeanX,-0.000327251,50.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Stability,TF,Jump Angular,-4.91773e-05,51.4
e9bf812960ae52cbf7cebf1083a55dad,Localization Stability,TF,Jump Linear,0.000788158,51.4
