GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovYawYaw,0.000953647,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovYY,0.000522838,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovXX,0.000342415,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanYaw,2.40849,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanY,3.92365,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanX,0.975856,506.3
edb211b62dee16b3f8d03a47c223bb77,Localization Stability,TF,Jump Angular,4.33241e-05,507.3
edb211b62dee16b3f8d03a47c223bb77,Localization Stability,TF,Jump Linear,0.000523018,507.3
edb211b62dee16b3f8d03a47c223bb77,Input Validity,Lidar,Lidar Rate,10,506.42
edb211b62dee16b3f8d03a47c223bb77,Input Validity,Odometry,Odometry Rate,50,506.42
edb211b62dee16b3f8d03a47c223bb77,Input Validity,TF,TF Rate,10,506.42
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovYawYaw,0.00134283,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovYY,0.000722831,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,CovXX,0.000599838,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanYaw,2.50581,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanY,3.92418,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Quality,AMCLPose,MeanX,0.975399,506.4
edb211b62dee16b3f8d03a47c223bb77,Localization Stability,TF,Jump Angular,4.69718e-05,507.4
edb211b62dee16b3f8d03a47c223bb77,Localization Stability,TF,Jump Linear,0.00117286,507.4
edb211b62dee16b3f8d03a47c223bb77,Input Validity,Lidar,Lidar Rate,10,506.51
