GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYawYaw,0.0034013,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYY,0.00562104,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovXX,0.00224914,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanYaw,2.60615,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanY,3.86587,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanX,0.926847,584
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Angular,-0.00111636,585
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Linear,0.0165466,585
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,Lidar,Lidar Rate,10,584.13
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,Odometry,Odometry Rate,50,584.13
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,TF,TF Rate,10,584.13
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYawYaw,0.00259966,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYY,0.00536095,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovXX,0.00209917,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanYaw,2.67451,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanY,3.85877,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanX,0.927636,584.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Angular,9.43454e-05,585.1
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Linear,0.00830668,585.1
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,Lidar,Lidar Rate,10,584.23
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,Odometry,Odometry Rate,50,584.23
e883c2cf97e43c31a0337a165b2d35fb,Input Validity,TF,TF Rate,10,584.23
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYawYaw,0.00224704,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovYY,0.00517622,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,CovXX,0.00210991,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanYaw,2.7605,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanY,3.85672,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Quality,AMCLPose,MeanX,0.929929,584.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Angular,0.000746302,585.2
e883c2cf97e43c31a0337a165b2d35fb,Localization Stability,TF,Jump Linear,0.0138821,585.2
