GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00221599,411.3
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00150206,411.3
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00488365,411.3
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.86368,411.3
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36338,411.3
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.34913,411.3
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,0.00106801,412.3
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0169839,412.3
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.43
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.43
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.43
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00216843,411.4
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00148521,411.4
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00471707,411.4
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.7577,411.4
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36482,411.4
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.34857,411.4
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,0.000352095,412.4
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.00517508,412.4
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.53
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.53
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.53
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00246203,411.5
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00150843,411.5
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00471786,411.5
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.63323,411.5
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36542,411.5
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.35023,411.5
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,0.00187237,412.5
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0264416,412.5
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.63
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.63
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.63
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00366969,411.6
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00176876,411.6
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00606567,411.6
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.49457,411.6
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36513,411.6
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.35207,411.6
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,-0.000925024,412.6
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0153208,412.6
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.72
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.72
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.72
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00517241,411.7
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.0023155,411.7
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00689882,411.7
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.33799,411.7
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36715,411.7
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.35625,411.7
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,1.20423e-05,412.7
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0044677,412.7
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.82
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.82
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.82
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00691635,411.8
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00298746,411.8
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.0077693,411.8
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-2.16458,411.8
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36923,411.8
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.35622,411.8
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,-0.000143716,412.8
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.00372863,412.8
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,411.92
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,411.92
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,411.92
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00780398,411.9
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.0034523,411.9
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00746633,411.9
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-1.96805,411.9
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.36245,411.9
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.34991,411.9
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,0.00599097,412.9
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0991211,412.9
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,412.02
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,412.02
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,412.02
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00801948,412
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00435474,412
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00628675,412
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-1.76125,412
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.35729,412
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.34889,412
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,0.000600255,413
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Linear,0.0132966,413
68ba436c4069517eef0448f225adb791,Input Validity,Lidar,Lidar Rate,10,412.12
68ba436c4069517eef0448f225adb791,Input Validity,Odometry,Odometry Rate,50,412.12
68ba436c4069517eef0448f225adb791,Input Validity,TF,TF Rate,10,412.12
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYawYaw,0.00761585,412.1
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovYY,0.00529816,412.1
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,CovXX,0.00524471,412.1
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanYaw,-1.54244,412.1
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanY,-2.35545,412.1
68ba436c4069517eef0448f225adb791,Localization Quality,AMCLPose,MeanX,-7.34894,412.1
68ba436c4069517eef0448f225adb791,Localization Stability,TF,Jump Angular,-0.000148771,413.1
