GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.1
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.1
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.2
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.2
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.26
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.26
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.26
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.3
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.3
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.36
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.36
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.36
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.4
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.4
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.46
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.46
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.46
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.56
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.56
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.56
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.5
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.5
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.66
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.66
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.66
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,-0.0143406,208.6
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0.119509,208.6
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.76
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.76
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.76
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.7
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.7
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.86
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.86
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.86
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,208.8
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,208.8
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,207.96
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,207.96
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,207.96
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYawYaw,0.0963587,207.9
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYY,0.13248,207.9
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovXX,0.162043,207.9
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanYaw,-1.08397,207.9
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanY,1.23373,207.9
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanX,3.73061,207.9
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0.0259592,208.9
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0.0386539,208.9
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,209
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,209
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.06
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.06
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.06
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.16
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.16
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.16
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,209.1
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,209.1
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.26
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.26
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.26
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYawYaw,0.0603386,208.2
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYY,0.0902907,208.2
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovXX,0.114729,208.2
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanYaw,-1.03059,208.2
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanY,1.18122,208.2
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanX,3.76547,208.2
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0.0285048,209.2
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0.0495416,209.2
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,209.3
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,209.3
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.36
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.36
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.36
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.46
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.46
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.46
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0,209.4
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0,209.4
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.55
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.55
b4858c1d9004ab88495095103de4853f,Input Validity,TF,TF Rate,10,208.55
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYawYaw,0.0336236,208.5
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovYY,0.0555998,208.5
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,CovXX,0.0756349,208.5
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanYaw,-1.01052,208.5
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanY,1.09455,208.5
b4858c1d9004ab88495095103de4853f,Localization Quality,AMCLPose,MeanX,3.81456,208.5
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Angular,0.0145241,209.5
b4858c1d9004ab88495095103de4853f,Localization Stability,TF,Jump Linear,0.0317354,209.5
b4858c1d9004ab88495095103de4853f,Input Validity,Lidar,Lidar Rate,10,208.65
b4858c1d9004ab88495095103de4853f,Input Validity,Odometry,Odometry Rate,50,208.65
