GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Angular,0,339.8
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Linear,0,339.8
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Lidar,Lidar Rate,10,338.9
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Odometry,Odometry Rate,50,338.9
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,TF,TF Rate,10,338.9
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Lidar,Lidar Rate,10,339
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Odometry,Odometry Rate,50,339
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,TF,TF Rate,10,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Angular,-0.00733518,339.9
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Linear,0.0374387,339.9
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,CovYawYaw,0.0559897,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,CovYY,0.0502639,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,CovXX,0.136143,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,MeanYaw,-3.04487,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,MeanY,-2.35696,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Quality,AMCLPose,MeanX,-7.27021,339
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Angular,-0.0157864,340
e6d371aba5d53d7f2c78883d20dfd870,Localization Stability,TF,Jump Linear,0.0837744,340
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Lidar,Lidar Rate,10,339.1
e6d371aba5d53d7f2c78883d20dfd870,Input Validity,Odometry,Odometry Rate,50,339.1
