GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,206.7
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,206.7
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,205.79
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,205.79
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,205.79
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,205.89
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,205.89
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,205.89
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,206.8
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,205.99
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,205.99
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,205.99
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,206.9
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,206.9
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.08
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.08
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.08
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.1
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.1
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.18
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.18
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.18
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,-0.0142291,207.2
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0.104659,207.2
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.28
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.28
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.28
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.3
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.3
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.38
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.38
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.38
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.4
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.4
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.48
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.48
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.48
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.58
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.58
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.58
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovYawYaw,0.103227,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovYY,0.115542,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovXX,0.156709,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanYaw,-1.12878,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanY,1.27271,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanX,3.70128,206.5
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0.0121374,207.5
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0.0371952,207.5
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.68
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.68
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.68
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.6
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.6
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.7
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.7
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.77
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.77
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.77
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.87
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.87
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.87
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovYawYaw,0.0651177,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovYY,0.0752591,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,CovXX,0.107952,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanYaw,-1.05885,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanY,1.18352,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Quality,AMCLPose,MeanX,3.75156,206.8
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0.0445112,207.8
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0.148733,207.8
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,206.97
cfceda213e9ad422c9f61286e243c65a,Input Validity,Odometry,Odometry Rate,50,206.97
cfceda213e9ad422c9f61286e243c65a,Input Validity,TF,TF Rate,10,206.97
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,207.9
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,207.9
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Angular,0,208
cfceda213e9ad422c9f61286e243c65a,Localization Stability,TF,Jump Linear,0,208
cfceda213e9ad422c9f61286e243c65a,Input Validity,Lidar,Lidar Rate,10,207.07
