GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Angular,0,655.9
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Linear,0,655.9
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Lidar,Lidar Rate,10,654.98
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Odometry,Odometry Rate,50,654.98
561781b0c417a06025ed7ace6d6d5e97,Input Validity,TF,TF Rate,10,654.98
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Angular,0,656
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Linear,0,656
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Lidar,Lidar Rate,10,655.08
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Odometry,Odometry Rate,50,655.08
561781b0c417a06025ed7ace6d6d5e97,Input Validity,TF,TF Rate,10,655.08
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Angular,-0.0291528,656.1
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Linear,0.209499,656.1
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Lidar,Lidar Rate,10,655.18
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Odometry,Odometry Rate,50,655.18
561781b0c417a06025ed7ace6d6d5e97,Input Validity,TF,TF Rate,10,655.18
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Lidar,Lidar Rate,10,655.28
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Odometry,Odometry Rate,50,655.28
561781b0c417a06025ed7ace6d6d5e97,Input Validity,TF,TF Rate,10,655.28
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovYawYaw,0.0723319,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovYY,0.188496,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovXX,0.084771,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,MeanYaw,0.371273,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,MeanY,3.8409,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,MeanX,1.843,655.2
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Angular,-0.0162643,656.2
561781b0c417a06025ed7ace6d6d5e97,Localization Stability,TF,Jump Linear,0.149026,656.2
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Lidar,Lidar Rate,10,655.38
561781b0c417a06025ed7ace6d6d5e97,Input Validity,Odometry,Odometry Rate,50,655.38
561781b0c417a06025ed7ace6d6d5e97,Input Validity,TF,TF Rate,10,655.38
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovYawYaw,0.040495,655.3
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovYY,0.153151,655.3
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,CovXX,0.0579668,655.3
561781b0c417a06025ed7ace6d6d5e97,Localization Quality,AMCLPose,MeanYaw,0.304221,655.3
