GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,0,342.3
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0,342.3
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.42
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.42
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.42
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,0,342.4
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0,342.4
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.52
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.52
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.52
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.62
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.62
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.62
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,-0.011219,342.5
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0.0982898,342.5
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYawYaw,0.0592467,341.6
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYY,0.0626445,341.6
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovXX,0.15127,341.6
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanYaw,-2.99421,341.6
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanY,-2.40926,341.6
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanX,-7.23047,341.6
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,-0.0183207,342.6
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0.0535321,342.6
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.72
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.72
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.72
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYawYaw,0.0267908,341.7
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYY,0.0220319,341.7
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovXX,0.119361,341.7
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanYaw,-2.93684,341.7
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanY,-2.35857,341.7
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanX,-7.23811,341.7
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,-0.019517,342.7
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0.0989305,342.7
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.82
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.82
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.82
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYawYaw,0.0128496,341.8
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYY,0.00919072,341.8
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovXX,0.0891255,341.8
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanYaw,-2.85154,341.8
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanY,-2.34821,341.8
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanX,-7.25973,341.8
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Angular,-0.00857316,342.8
60f847783f5c8953bf88d366c9e64555,Localization Stability,TF,Jump Linear,0.051124,342.8
60f847783f5c8953bf88d366c9e64555,Input Validity,Lidar,Lidar Rate,10,341.92
60f847783f5c8953bf88d366c9e64555,Input Validity,Odometry,Odometry Rate,50,341.92
60f847783f5c8953bf88d366c9e64555,Input Validity,TF,TF Rate,10,341.92
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYawYaw,0.00700021,341.9
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovYY,0.0058237,341.9
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,CovXX,0.0694481,341.9
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanYaw,-2.73862,341.9
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanY,-2.3464,341.9
60f847783f5c8953bf88d366c9e64555,Localization Quality,AMCLPose,MeanX,-7.28818,341.9
