GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovYawYaw,0.00187468,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovYY,0.00166783,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovXX,0.00371986,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanYaw,-3.01764,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanY,-2.37579,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanX,-7.35923,393.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Stability,TF,Jump Angular,0.00046517,394.7
1479eb87eaaf956af7acd0c4e2c74a28,Localization Stability,TF,Jump Linear,0.0102543,394.7
1479eb87eaaf956af7acd0c4e2c74a28,Input Validity,Lidar,Lidar Rate,10,393.82
1479eb87eaaf956af7acd0c4e2c74a28,Input Validity,Odometry,Odometry Rate,50,393.82
1479eb87eaaf956af7acd0c4e2c74a28,Input Validity,TF,TF Rate,10,393.82
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovYawYaw,0.00172217,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovYY,0.00141651,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,CovXX,0.00359068,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanYaw,-2.94988,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanY,-2.3775,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Quality,AMCLPose,MeanX,-7.35858,393.8
1479eb87eaaf956af7acd0c4e2c74a28,Localization Stability,TF,Jump Angular,0.000137979,394.8
