GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYawYaw,0.00813621,540.9
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYY,0.0649279,540.9
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovXX,0.0195897,540.9
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanYaw,1.76052,540.9
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanY,3.6784,540.9
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanX,1.1076,540.9
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Angular,-0.013583,541.9
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Linear,0.544443,541.9
1f46854f5364831640f0e577f1d54179,Input Validity,Lidar,Lidar Rate,10,541.04
1f46854f5364831640f0e577f1d54179,Input Validity,Odometry,Odometry Rate,50,541.04
1f46854f5364831640f0e577f1d54179,Input Validity,TF,TF Rate,10,541.04
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYawYaw,0.00724664,541
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYY,0.0654035,541
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovXX,0.0160002,541
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanYaw,1.64565,541
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanY,3.62606,541
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanX,1.11681,541
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Angular,-0.0125088,542
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Linear,0.516031,542
1f46854f5364831640f0e577f1d54179,Input Validity,Lidar,Lidar Rate,10,541.13
1f46854f5364831640f0e577f1d54179,Input Validity,Odometry,Odometry Rate,50,541.13
1f46854f5364831640f0e577f1d54179,Input Validity,TF,TF Rate,10,541.13
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYawYaw,0.00665469,541.1
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYY,0.0639777,541.1
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovXX,0.0145296,541.1
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanYaw,1.51419,541.1
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanY,3.55472,541.1
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,MeanX,1.12265,541.1
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Angular,-0.0121166,542.1
1f46854f5364831640f0e577f1d54179,Localization Stability,TF,Jump Linear,0.513824,542.1
1f46854f5364831640f0e577f1d54179,Input Validity,Lidar,Lidar Rate,10,541.23
1f46854f5364831640f0e577f1d54179,Input Validity,Odometry,Odometry Rate,50,541.23
1f46854f5364831640f0e577f1d54179,Input Validity,TF,TF Rate,10,541.23
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYawYaw,0.00569416,541.2
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovYY,0.0570524,541.2
1f46854f5364831640f0e577f1d54179,Localization Quality,AMCLPose,CovXX,0.0120309,541.2
