GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.000732938,723.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000203757,723.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.000407351,723.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,0.482321,723.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37471,723.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.87455,723.8
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.00417068,724.8
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.0848924,724.8
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.0011097,723.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000269602,723.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.000661974,723.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,0.398526,723.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37535,723.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.87572,723.9
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.0030111,724.9
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.0622864,724.9
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00159108,724
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000334802,724
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.00104456,724
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,0.289438,724
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37435,724
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.87351,724
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.0111772,725
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.22411,725
25b39a5ab3116b228027ca618985049a,Input Validity,Lidar,Lidar Rate,10,724.14
25b39a5ab3116b228027ca618985049a,Input Validity,Odometry,Odometry Rate,50,724.14
25b39a5ab3116b228027ca618985049a,Input Validity,TF,TF Rate,10,724.14
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00229752,724.1
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000390593,724.1
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.00172402,724.1
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,0.15998,724.1
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37363,724.1
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.87171,724.1
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.0145924,725.1
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.293774,725.1
25b39a5ab3116b228027ca618985049a,Input Validity,Lidar,Lidar Rate,10,724.24
25b39a5ab3116b228027ca618985049a,Input Validity,Odometry,Odometry Rate,50,724.24
25b39a5ab3116b228027ca618985049a,Input Validity,TF,TF Rate,10,724.24
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00337994,724.2
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000392686,724.2
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.00249769,724.2
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,0.00832229,724.2
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.3726,724.2
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.86852,724.2
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.019825,725.2
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.398495,725.2
25b39a5ab3116b228027ca618985049a,Input Validity,Lidar,Lidar Rate,10,724.34
25b39a5ab3116b228027ca618985049a,Input Validity,Odometry,Odometry Rate,50,724.34
25b39a5ab3116b228027ca618985049a,Input Validity,TF,TF Rate,10,724.34
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00482025,724.3
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.000370758,724.3
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.00336013,724.3
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,-0.168779,724.3
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37134,724.3
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.86452,724.3
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.0282857,725.3
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.569074,725.3
25b39a5ab3116b228027ca618985049a,Input Validity,Lidar,Lidar Rate,10,724.44
25b39a5ab3116b228027ca618985049a,Input Validity,Odometry,Odometry Rate,50,724.44
25b39a5ab3116b228027ca618985049a,Input Validity,TF,TF Rate,10,724.44
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00480995,724.4
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYY,0.0004051,724.4
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovXX,0.00402768,724.4
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanYaw,-0.375569,724.4
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanY,4.37224,724.4
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,MeanX,1.85932,724.4
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Angular,-0.0409922,725.4
25b39a5ab3116b228027ca618985049a,Localization Stability,TF,Jump Linear,0.826717,725.4
25b39a5ab3116b228027ca618985049a,Input Validity,Lidar,Lidar Rate,10,724.53
25b39a5ab3116b228027ca618985049a,Input Validity,Odometry,Odometry Rate,50,724.53
25b39a5ab3116b228027ca618985049a,Input Validity,TF,TF Rate,10,724.53
25b39a5ab3116b228027ca618985049a,Localization Quality,AMCLPose,CovYawYaw,0.00632753,724.5
