GoalID,Metric Class,Metric Source,Metric Name,Metric Value,Timestamp
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Angular,0,218.5
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Linear,0,218.5
45f852586d2ffa95e6bbeec93b795106,Input Validity,Lidar,Lidar Rate,10,217.62
45f852586d2ffa95e6bbeec93b795106,Input Validity,Odometry,Odometry Rate,50,217.62
45f852586d2ffa95e6bbeec93b795106,Input Validity,TF,TF Rate,10,217.62
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Angular,0,218.6
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Linear,0,218.6
45f852586d2ffa95e6bbeec93b795106,Input Validity,Lidar,Lidar Rate,10,217.72
45f852586d2ffa95e6bbeec93b795106,Input Validity,Odometry,Odometry Rate,50,217.72
45f852586d2ffa95e6bbeec93b795106,Input Validity,TF,TF Rate,10,217.72
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Angular,0,218.7
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Linear,0,218.7
45f852586d2ffa95e6bbeec93b795106,Input Validity,Lidar,Lidar Rate,10,217.82
45f852586d2ffa95e6bbeec93b795106,Input Validity,Odometry,Odometry Rate,50,217.82
45f852586d2ffa95e6bbeec93b795106,Input Validity,TF,TF Rate,10,217.82
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Angular,0,218.8
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Linear,0,218.8
45f852586d2ffa95e6bbeec93b795106,Input Validity,Lidar,Lidar Rate,10,217.92
45f852586d2ffa95e6bbeec93b795106,Input Validity,Odometry,Odometry Rate,50,217.92
45f852586d2ffa95e6bbeec93b795106,Input Validity,TF,TF Rate,10,217.92
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Angular,0,218.9
45f852586d2ffa95e6bbeec93b795106,Localization Stability,TF,Jump Linear,0,218.9
45f852586d2ffa95e6bbeec93b795106,Input Validity,Lidar,Lidar Rate,10,218.02
